,IdeNucleoCEG,NomUsina,NomEmpresa,NomBarramento,DscTipo,DscNivelSegurancaBarragem,IdcClassificacaoBarragens,DscCategoriaRiscoGeral,DscDanoPotencialGeral,DscVersao,NomCampanha,DatInicioCampanha,DatFimCampanha,DatInicioPrazoLegalCampanha,DatFimPrazoLegalCampanha,NomSecundario,DatConclusaoConstrucao,MdaAlturaMacicoTerreno,MdaAlturaMacicoFundacao,MdaComprimento,NumBarramento,DscExisteAcidenteIncidente,QtdAcidenteIncidente,DthCadastro,DthEnvio,DscEnvioPrazoLegal,NomRioEmpreendimento,MdaCapacidadeTotalEmp,DatPrimeiroEnchimento,DscFaseVidaEmpreendimento,QtdBarramentoEmpreendimento,MdaAreaSuperficieReservatorio,NumCnpj,MdaPotenciaImplantacao,PctParticipacaoEmpreendimento,CodCEG,NomFonteEnergia,SigEstadoUsina,DscFaseUsina,DscTipoGeracao,DscTipoFundacao,DscTipoConstrucaoBarragem,DscEstimativaVazaoProjeto,DscCasaForca,DscComprimento,DscIdadeBarragem,DscAltura,DscExisteDeformacao,DscCondicaoEclusa,DscCondicaoDeterioracao,DscPercolacao,DscConfEstruturasAducao,DscConfEstruturaExtravasora,DscExisteDocumentacaoProjeto,DscPossuiTecnicoEstrutura,DscPossuiInspecaoMonitoramento,DscRegraOperDispositivo,DscEmiteRelatorio,DscTamanhoVolumeReservatorio,DscProbabilidadeMorte,DscImpactoAmbiental,DscImpactoSocioEconomico,DscPSBElaborado,DatConclusaoPSB,DscPAEElaborado,DatConclusaoPAE,DscISRRealizada,DatConclusaoISR,DscISERealizada,QtdMunicipioAfetado,MdaVazaoVertedouro,MdaCotaCoroamentoBarramento,NomTipoEstrutural,DscTipoEstrutural,DscEstudoRompimento,DscEnquadraResolucao
774,29063.0,Boa Fé,Boa fé energética s.a.,Barragem Boa Fé,Barragem,Normal,B,Baixo,Alto,Versão 1,Campanha-1/2021,2021-11-01,2022-02-28,2021-11-01,2022-02-07,Barramento Boa Fé,2011-02-01,"27,5400",27.54,204.45,1,Não,0,2022-01-19 10:54:00,2022-01-19 11:56:11,Enviado Dentro do Prazo Legal,Carreiro,5.22,2011-04-28,Operação,1,6334000.0,7647780000105.0,24000.0,100.0,PCH.PH.RS.029063-7.01,Hidrelétrica,RS,Operação,Pequena Central Hidrelétrica,Rocha Sã,Concreto rolado,Milenar,"Casa de força associada à barragem por meio de conduto forçado, túnel, etc",Comprimento > 200m,entre 10 e 30 anos,15m < Altura < 30m,Inexistente,Não possui eclusa,Inexistente,Percolação totalmente controlada pelo sistema de drenagem,Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,Projeto executivo,Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica procedimentos de inspeção e monitoramento,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Médio,Existente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)","Alto (existe grande concentração de  instalações residenciais e comerciais, agrícolas, industriais, de infraestrutura e serviços de lazer e turismo na área afetada da barragem ou instalações portuárias ou serviços de navegação)",Sim,2018-01-11,"Aprovado, mas não implantado",2021-12-21,Sim,2021-11-26,Não se aplica,4,"2262,0000","376,54",Gravidade,Gravidade,Estudos concluídos,Sim
775,29067.0,São Paulo,São paulo energética s/a,Barragem São Paulo,Barragem,Normal,C,Baixo,Baixo,Versão 1,Campanha-1/2021,2021-11-01,2022-02-28,2021-11-01,2022-02-07,Barramento São Paulo,2011-12-08,"12,4600",12.46,190.9,1,Não,0,2022-01-19 16:40:59,2022-01-19 16:55:03,Enviado Dentro do Prazo Legal,Carreiro,1.13,2012-02-15,Operação,1,4700000.0,7726782000190.0,16000.0,100.0,PCH.PH.RS.029067-0.01,Hidrelétrica,RS,Operação,Pequena Central Hidrelétrica,Rocha Sã,Concreto rolado,Milenar,"Casa de força associada à barragem por meio de conduto forçado, túnel, etc",Comprimento = 200m,entre 10 e 30 anos,Altura = 15m,Inexistente,Não possui eclusa,Inexistente,Percolação totalmente controlada pelo sistema de drenagem,Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,Projeto executivo,Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica procedimentos de inspeção e monitoramento,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Pequeno,Existente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)","Alto (existe grande concentração de  instalações residenciais e comerciais, agrícolas, industriais, de infraestrutura e serviços de lazer e turismo na área afetada da barragem ou instalações portuárias ou serviços de navegação)",Sim,2018-01-11,Não se aplica,,Sim,2021-12-20,Não se aplica,0,"2377,0000","329,83",Gravidade,Gravidade,Estudos concluídos,Não
776,29071.0,Autódromo,Autódromo energética s.a,Barragem Autódromo,Barragem,Normal,B,Baixo,Alto,Versão 1,Campanha-1/2021,2021-11-01,2022-02-28,2021-11-01,2022-02-07,Barramento Autódromo,2011-03-15,"22,4900",22.49,270.6,1,Não,0,2022-01-19 16:57:16,2022-01-19 17:10:00,Enviado Dentro do Prazo Legal,Carreiro,3.62,2011-05-18,Operação,1,5500000.0,7647793000184.0,24000.0,100.0,PCH.PH.RS.029071-8.01,Hidrelétrica,RS,Operação,Pequena Central Hidrelétrica,Rocha Sã,Concreto rolado,Milenar,"Casa de força associada à barragem por meio de conduto forçado, túnel, etc",Comprimento > 200m,entre 10 e 30 anos,15m < Altura < 30m,Inexistente,Não possui eclusa,Inexistente,"Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras estabilizadas e/o monitoradas",Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,Projeto executivo,Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica procedimentos de inspeção e monitoramento,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Pequeno,Pouco frequente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)","Alto (existe grande concentração de  instalações residenciais e comerciais, agrícolas, industriais, de infraestrutura e serviços de lazer e turismo na área afetada da barragem ou instalações portuárias ou serviços de navegação)",Sim,2018-01-11,"Aprovado, mas não implantado",2021-12-21,Sim,2021-11-26,Não se aplica,4,"2494,0000","285,49",Gravidade,Gravidade,Estudos concluídos,Sim
777,29077.0,Rio São Marcos,Hidrelétrica rio são marcos ltda,1,Barragem,Normal,C,Baixo,Baixo,Versão 1,Campanha-1/2021,2021-11-01,2022-02-28,2021-11-01,2022-02-07,São Marcos,2004-12-12,"3,7800",4.5,100.54,1,Não,0,2022-01-12 08:55:39,2022-01-12 08:56:29,Enviado Dentro do Prazo Legal,São marcos,0.012,2004-12-12,Operação,1,25000.0,4198857000119.0,2200.0,100.0,PCH.PH.RS.029077-7.01,Hidrelétrica,RS,Operação,Pequena Central Hidrelétrica,Rocha Sã,Concreto Ciclópico,TR = 500 anos,"Casa de força associada à barragem por meio de conduto forçado, túnel, etc",Comprimento = 200m,entre 10 e 30 anos,Altura = 15m,Inexistente,Não possui eclusa,Inexistente,Percolação totalmente controlada pelo sistema de drenagem,Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,Projeto executivo,Possui técnico responsável pela segurança da barragem,Não possui e não aplica procedimentos  para monitoramento e inspeções,Sim ou Vertedouro tipo soleira livre,Não emite os relatórios,Pequeno,Inexistente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)","Baixo ( existe pequena concentração de instalações residenciais e comerciais, agrícolas, industriais ou de infraestrutura  na área afetada da barragem ou instalações portuárias ou serviços de navegação)",Não se aplica,,Não se aplica,,Não se aplica,,Não se aplica,1,"339,0000","505,28",Gravidade,Gravidade,Inexistente,Não
778,29212.0,Caa Yari,Creluz - cooperativa de geração de energia e desenvolvimento,CAA YARI,Barragem,Normal,,,Baixo,Versão 1,Campanha-1/2021,2021-11-01,2022-02-28,2021-11-01,2022-02-07,CAA YARI,2014-02-09,"7,5000",10.0,45.0,1,Não,0,2021-12-07 14:16:34,2021-12-07 14:19:49,Enviado Dentro do Prazo Legal,Lajeado grande,0.0648,,Operação,1,0.0,10677244000167.0,1000.0,100.0,CGH.PH.RS.029212-5.01,Hidrelétrica,RS,Operação,Central Geradora Hidrelétrica,Rocha alterada dura com tratamento,Concreto Convencional,,"Casa de força associada à barragem por meio de conduto forçado, túnel, etc",Comprimento = 200m,entre 10 e 30 anos,Altura = 15m,,,,,,,,,,,,Pequeno,Inexistente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)",Inexistente ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem),Não se aplica,,Não se aplica,,Não se aplica,,Não se aplica,0,,,Gravidade,Gravidade,,Não
779,29245.0,Engenheiro Ernesto Jorge Dreher,Bme energia s/a,1,Barragem,Normal,C,Baixo,Baixo,Versão 1,Campanha-1/2021,2021-11-01,2022-02-28,2021-11-01,2022-02-07,EJD,2009-03-05,"23,0000",20.2,226.0,1,Não,0,2022-01-12 08:27:44,2022-01-12 08:42:49,Enviado Dentro do Prazo Legal,Ivaí,1.108,2009-06-25,Operação,1,837731.19,8696648000156.0,17870.0,100.0,PCH.PH.RS.029245-1.01,Hidrelétrica,RS,Operação,Pequena Central Hidrelétrica,Rocha Sã,Concreto Ciclópico,(Cheia Máxima Provável) ou Decamilenar,"Casa de força associada à barragem por meio de conduto forçado, túnel, etc",Comprimento > 200m,entre 10 e 30 anos,15m < Altura < 30m,Inexistente,Não possui eclusa,"Falhas na proteção dos taludes e paramentos, presença de arbustos de pequena extensão e impacto nulo",Percolação totalmente controlada pelo sistema de drenagem,Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,"Projeto executivo e ""como construído",Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica procedimentos de inspeção e monitoramento,Sim ou Vertedouro tipo soleira livre,Emite os relatórios sem periodicidade,Pequeno,Inexistente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)","Baixo ( existe pequena concentração de instalações residenciais e comerciais, agrícolas, industriais ou de infraestrutura  na área afetada da barragem ou instalações portuárias ou serviços de navegação)",Sim,2017-02-09,Aprovado e implantado,2017-02-09,Sim,2018-12-11,Não se aplica,2,"1487,8800","287,00",Gravidade,Gravidade,Articulação entre as empresas realizada,Sim
780,29245.0,Engenheiro Ernesto Jorge Dreher,Bme energia s/a,1,Barragem,Normal,C,Baixo,Baixo,Versão 1,Campanha-1/2021,2021-11-01,2022-02-28,2021-11-01,2022-02-07,EJD,2009-03-05,"23,0000",20.2,226.0,1,Não,0,2022-01-12 08:27:44,2022-01-12 08:42:49,Enviado Dentro do Prazo Legal,Ivaí,1.108,2009-06-25,Operação,1,837731.19,8696648000156.0,17870.0,100.0,PCH.PH.RS.029245-1.01,Hidrelétrica,RS,Operação,Pequena Central Hidrelétrica,Rocha Sã,Concreto Ciclópico,(Cheia Máxima Provável) ou Decamilenar,"Casa de força associada à barragem por meio de conduto forçado, túnel, etc",Comprimento > 200m,entre 10 e 30 anos,15m < Altura < 30m,Inexistente,Não possui eclusa,"Falhas na proteção dos taludes e paramentos, presença de arbustos de pequena extensão e impacto nulo",Percolação totalmente controlada pelo sistema de drenagem,Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,"Projeto executivo e ""como construído",Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica procedimentos de inspeção e monitoramento,Sim ou Vertedouro tipo soleira livre,Emite os relatórios sem periodicidade,Pequeno,Frequente  ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)","Baixo ( existe pequena concentração de instalações residenciais e comerciais, agrícolas, industriais ou de infraestrutura  na área afetada da barragem ou instalações portuárias ou serviços de navegação)",Sim,2017-02-09,Aprovado e implantado,2017-02-09,Sim,2018-12-11,Não se aplica,2,"1487,8800","287,00",Gravidade,Gravidade,Plano de trabalho em andamento,Sim
781,29246.0,Engenheiro Henrique Kotzian,Bme energia s/a,1,Barragem,Normal,C,Baixo,Baixo,Versão 1,Campanha-1/2021,2021-11-01,2022-02-28,2021-11-01,2022-02-07,EHK,2010-08-29,"40,0000",43.5,227.66,1,Não,0,2022-01-12 08:46:46,2022-01-12 08:47:43,Enviado Dentro do Prazo Legal,Ivaí,8.605,2010-10-20,Operação,1,660291.96,8696648000156.0,13000.0,100.0,PCH.PH.RS.029246-0.01,Hidrelétrica,RS,Operação,Pequena Central Hidrelétrica,Rocha Sã,Concreto rolado,(Cheia Máxima Provável) ou Decamilenar,"Casa de força associada à barragem por meio de conduto forçado, túnel, etc",Comprimento > 200m,entre 10 e 30 anos,30m = Altura = 60m,Inexistente,Não possui eclusa,Inexistente,Percolação totalmente controlada pelo sistema de drenagem,Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,"Projeto executivo e ""como construído",Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica procedimentos de inspeção e monitoramento,Sim ou Vertedouro tipo soleira livre,Emite os relatórios sem periodicidade,Médio,Inexistente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)",Inexistente ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem),Sim,2017-02-09,Aprovado e implantado,2017-02-09,Sim,2018-12-11,Não se aplica,2,"1599,9000","227,40",Gravidade,Gravidade,Articulação entre as empresas realizada,Sim
782,29456.0,Passo São João,Companhia de geracao e transmissao de energia eletrica do sul do brasil - eletrobras cgt eletrosul,Vertedouro,Barragem,Normal,B,Baixo,Alto,Versão 1,Campanha-1/2021,2021-11-01,2022-02-28,2021-11-01,2022-02-07,Barramento Vertedouro,2011-08-12,"27,5000",29.0,141.0,1,Não,0,2022-01-19 14:25:20,2022-01-19 14:51:08,Enviado Dentro do Prazo Legal,Ijuí,102.4,2011-08-12,Operação,5,206000000.0,2016507000169.0,77000.0,100.0,UHE.PH.RS.029456-0.01,Hidrelétrica,RS,Operação,Usina Hidrelétrica,Rocha alterada sem tratramento / Rocha alterada fraturada com tratamento,Concreto Convencional,(Cheia Máxima Provável) ou Decamilenar,Barragem/Dique sem Casa de Força associada,Comprimento = 200m,entre 10 e 30 anos,15m < Altura < 30m,Inexistente,Não possui eclusa,Inexistente,Percolação totalmente controlada pelo sistema de drenagem,Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,"Projeto executivo e ""como construído",Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica procedimentos de inspeção e monitoramento,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Grande,Inexistente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)",Inexistente ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem),Sim,2017-03-24,Aprovado e implantado,2013-09-20,Sim,2021-11-10,Sim,3,"11570,0000","131,50",Gravidade,Gravidade,Inexistente,Sim
783,29456.0,Passo São João,Companhia de geracao e transmissao de energia eletrica do sul do brasil - eletrobras cgt eletrosul,Leito do Rio,Barragem,Normal,B,Baixo,Alto,Versão 1,Campanha-1/2021,2021-11-01,2022-02-28,2021-11-01,2022-02-07,Leito do Rio ,2011-08-12,"21,5000",21.5,247.22,2,Não,0,2022-01-19 14:25:20,2022-01-19 14:51:08,Enviado Dentro do Prazo Legal,Ijuí,102.4,2011-08-12,Operação,5,206000000.0,2016507000169.0,77000.0,100.0,UHE.PH.RS.029456-0.01,Hidrelétrica,RS,Operação,Usina Hidrelétrica,Rocha alterada sem tratramento / Rocha alterada fraturada com tratamento,Terra-Enrocamento,(Cheia Máxima Provável) ou Decamilenar,Barragem/Dique sem Casa de Força associada,Comprimento > 200m,entre 10 e 30 anos,15m < Altura < 30m,Existência de trincas e abatimentos  de pequena extensão e impacto nulo,Não possui eclusa,Inexistente,Percolação totalmente controlada pelo sistema de drenagem,Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,"Projeto executivo e ""como construído",Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica procedimentos de inspeção e monitoramento,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Grande,Inexistente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)",Inexistente ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem),Sim,2017-03-24,Aprovado e implantado,2013-09-20,Sim,2021-11-10,Sim,3,"11570,0000","131,50",Zoneada,Zoneada,Inexistente,Sim
784,29456.0,Passo São João,Companhia de geracao e transmissao de energia eletrica do sul do brasil - eletrobras cgt eletrosul,Margem Esquerda,Barragem,Normal,B,Baixo,Alto,Versão 1,Campanha-1/2021,2021-11-01,2022-02-28,2021-11-01,2022-02-07,Margem Esquerda,2011-08-12,"21,5000",21.5,272.78,3,Não,0,2022-01-19 14:25:20,2022-01-19 14:51:08,Enviado Dentro do Prazo Legal,Ijuí,102.4,2011-08-12,Operação,5,206000000.0,2016507000169.0,77000.0,100.0,UHE.PH.RS.029456-0.01,Hidrelétrica,RS,Operação,Usina Hidrelétrica,Rocha alterada sem tratramento / Rocha alterada fraturada com tratamento,Terra Homogênea,(Cheia Máxima Provável) ou Decamilenar,Barragem/Dique sem Casa de Força associada,Comprimento > 200m,entre 10 e 30 anos,15m < Altura < 30m,Inexistente,Não possui eclusa,Inexistente,Percolação totalmente controlada pelo sistema de drenagem,Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,"Projeto executivo e ""como construído",Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica procedimentos de inspeção e monitoramento,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Grande,Pouco frequente ,Ms - muito significativo (área afetada da barragem apresenta interesse ambiental relevante ou protegida em legislação específica),Inexistente ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem),Sim,2017-03-24,Aprovado e implantado,2013-09-20,Sim,2021-11-10,Sim,3,"11570,0000","131,50",Homogênea,Homogênea,Inexistente,Sim
785,29456.0,Passo São João,Companhia de geracao e transmissao de energia eletrica do sul do brasil - eletrobras cgt eletrosul,Dique Direito,Dique,Normal,B,Baixo,Alto,Versão 1,Campanha-1/2021,2021-11-01,2022-02-28,2021-11-01,2022-02-07,Dique direito,2011-08-12,"17,3000",17.3,170.0,4,Não,0,2022-01-19 14:25:20,2022-01-19 14:51:08,Enviado Dentro do Prazo Legal,Ijuí,102.4,2011-08-12,Operação,5,206000000.0,2016507000169.0,77000.0,100.0,UHE.PH.RS.029456-0.01,Hidrelétrica,RS,Operação,Usina Hidrelétrica,Rocha alterada sem tratramento / Rocha alterada fraturada com tratamento,Terra Homogênea,(Cheia Máxima Provável) ou Decamilenar,Casa de força ao pé da barragem,Comprimento = 200m,entre 10 e 30 anos,15m < Altura < 30m,Inexistente,Não possui eclusa,Inexistente,Percolação totalmente controlada pelo sistema de drenagem,Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,"Projeto executivo e ""como construído",Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica procedimentos de inspeção e monitoramento,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Grande,Inexistente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)",Inexistente ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem),Sim,2017-03-24,Aprovado e implantado,2013-09-20,Sim,2021-11-10,Sim,3,"11570,0000","131,50",Homogênea,Homogênea,Inexistente,Sim
786,29456.0,Passo São João,Companhia de geracao e transmissao de energia eletrica do sul do brasil - eletrobras cgt eletrosul,Dique Esquerdo,Dique,Normal,B,Baixo,Alto,Versão 1,Campanha-1/2021,2021-11-01,2022-02-28,2021-11-01,2022-02-07,Dique Esquerdo,2011-08-12,"11,0000",12.5,251.0,5,Não,0,2022-01-19 14:25:20,2022-01-19 14:51:08,Enviado Dentro do Prazo Legal,Ijuí,102.4,2011-08-12,Operação,5,206000000.0,2016507000169.0,77000.0,100.0,UHE.PH.RS.029456-0.01,Hidrelétrica,RS,Operação,Usina Hidrelétrica,Rocha alterada sem tratramento / Rocha alterada fraturada com tratamento,Terra Homogênea,(Cheia Máxima Provável) ou Decamilenar,Casa de força ao pé da barragem,Comprimento > 200m,entre 10 e 30 anos,Altura = 15m,Inexistente,Não possui eclusa,Inexistente,Percolação totalmente controlada pelo sistema de drenagem,Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,"Projeto executivo e ""como construído",Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica procedimentos de inspeção e monitoramento,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Grande,Inexistente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)",Inexistente ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem),Sim,2017-03-24,Aprovado e implantado,2013-09-20,Sim,2021-11-10,Sim,3,"11570,0000","131,50",Homogênea,Homogênea,Inexistente,Sim
787,29459.0,São José,Ijuí energia s.a.,São José,Barragem,Normal,B,Baixo,Alto,Versão 1,Campanha-1/2021,2021-11-01,2022-02-28,2021-11-01,2022-02-07,SJO,2010-11-09,"28,0000",29.0,790.0,1,Não,0,2022-01-25 10:01:38,2022-01-31 15:02:37,Enviado Dentro do Prazo Legal,Rio ijuí,188.11,2010-11-09,Operação,1,234600000.0,7823304000106.0,51000.0,100.0,UHE.PH.RS.029459-4.01,Hidrelétrica,RS,Operação,Usina Hidrelétrica,Rocha alterada sem tratramento / Rocha alterada fraturada com tratamento,Concreto rolado,(Cheia Máxima Provável) ou Decamilenar,Casa de força ao pé da barragem,Comprimento > 200m,entre 10 e 30 anos,15m < Altura < 30m,Existência de trincas e abatimentos  de pequena extensão e impacto nulo,Não possui eclusa,Inexistente,"Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras estabilizadas e/o monitoradas",Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,"Projeto executivo e ""como construído",Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica procedimentos de inspeção e monitoramento,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Grande,Existente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)","Baixo ( existe pequena concentração de instalações residenciais e comerciais, agrícolas, industriais ou de infraestrutura  na área afetada da barragem ou instalações portuárias ou serviços de navegação)",Sim,2016-12-26,Aprovado e implantado,2018-02-05,Sim,2021-07-13,Não se aplica,3,"10887,0000","158,00",Gravidade,Gravidade,Inexistente,Sim
788,29514.0,Albano Machado,Cervejaria petrópolis do centro oeste ltda,1,Barragem,Normal,C,Baixo,Baixo,Versão 1,Campanha-1/2021,2021-11-01,2022-02-28,2021-11-01,2022-02-07,Barragem PCH Albano Machado,2010-07-01,"10,0000",10.0,175.0,1,Não,0,2022-01-03 10:58:22,2022-01-03 11:11:52,Enviado Dentro do Prazo Legal,Lajeado do lobo,0.172,2010-08-01,Operação,1,1203000.0,8415791000122.0,3000.0,100.0,PCH.PH.RS.029514-0.01,Hidrelétrica,RS,Operação,Pequena Central Hidrelétrica,Rocha alterada sem tratramento / Rocha alterada fraturada com tratamento,Terra-Enrocamento,Milenar,"Casa de força associada à barragem por meio de conduto forçado, túnel, etc",Comprimento = 200m,entre 10 e 30 anos,Altura = 15m,Inexistente,Não possui eclusa,"Falhas na proteção dos taludes e paramentos, presença de arbustos de pequena extensão e impacto nulo","Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras estabilizadas e/o monitoradas",Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,"Projeto executivo e ""como construído",Possui técnico responsável pela segurança da barragem,Possui e não aplica procedimentos de inspeção e monitoramento,Sim ou Vertedouro tipo soleira livre,Emite os relatórios sem periodicidade,Pequeno,Existente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)","Baixo ( existe pequena concentração de instalações residenciais e comerciais, agrícolas, industriais ou de infraestrutura  na área afetada da barragem ou instalações portuárias ou serviços de navegação)",Não se aplica,,Não se aplica,,Não se aplica,,Não se aplica,2,"299,0000","559,50",Gravidade,Gravidade,Inexistente,Não
